retailer,retailer_id,invoice_date,region,state,city,gender_type,product_category,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Athletic Footwear,20,375,75000.0,30000.0,0.4,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Apparel,40,350,140000.0,49000.0,0.35,In-store
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Apparel,45,450,202500.0,101250.0,0.5,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Street Footwear,40,700,280000.0,112000.0,0.4,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Athletic Footwear,30,500,150000.0,52500.0,0.35,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Street Footwear,30,450,135000.0,47250.0,0.35,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Athletic Footwear,30,400,120000.0,48000.0,0.4,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Apparel,40,400,160000.0,56000.0,0.35,In-store
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Apparel,45,500,225000.0,112500.0,0.5,In-store
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women,Athletic Footwear,19,87,1653.0,826.5,0.5,Online
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Men,Apparel,32,101,3232.0,1454.4,0.45,Online
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women,Apparel,24,131,3144.0,1949.28,0.62,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men,Street Footwear,29,168,4872.0,2533.44,0.52,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men,Athletic Footwear,28,102,2856.0,1428.0,0.5,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women,Street Footwear,18,112,2016.0,1008.0,0.5,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women,Athletic Footwear,23,73,1679.0,889.87,0.53,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men,Apparel,38,75,2850.0,1425.0,0.5,Online
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women,Apparel,29,100,2900.0,1856.0,0.64,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men,Street Footwear,27,181,4887.0,2443.5,0.5,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men,Athletic Footwear,25,94,2350.0,1057.5,0.45,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women,Street Footwear,14,98,1372.0,631.12,0.46,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women,Athletic Footwear,18,70,1260.0,667.8,0.53,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men,Apparel,33,74,2442.0,1123.32,0.46,Online
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women,Apparel,24,112,2688.0,1612.8,0.6,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men,Street Footwear,32,174,5568.0,2839.68,0.51,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men,Athletic Footwear,29,101,2929.0,1435.21,0.49,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women,Street Footwear,25,98,2450.0,1225.0,0.5,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women,Athletic Footwear,23,72,1656.0,910.8,0.55,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men,Apparel,39,75,2925.0,1462.5,0.5,Online
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women,Apparel,44,120,5280.0,3432.0,0.65,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men,Street Footwear,28,182,5096.0,2598.96,0.51,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men,Athletic Footwear,24,112,2688.0,1317.12,0.49,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women,Street Footwear,19,115,2185.0,1070.65,0.49,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women,Athletic Footwear,19,108,2052.0,1046.52,0.51,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men,Apparel,34,108,3672.0,1652.4,0.45,Online
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women,Apparel,38,150,5700.0,3420.0,0.6,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men,Street Footwear,34,224,7616.0,3960.32,0.52,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men,Athletic Footwear,29,160,4640.0,2227.2,0.48,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women,Street Footwear,24,138,3312.0,1589.76,0.48,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women,Athletic Footwear,23,115,2645.0,1322.5,0.5,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men,Apparel,32,128,4096.0,1884.16,0.46,Online
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women,Apparel,38,150,5700.0,3705.0,0.65,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men,Street Footwear,33,203,6699.0,3349.5,0.5,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men,Athletic Footwear,34,131,4454.0,2093.38,0.47,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women,Street Footwear,29,113,3277.0,1605.73,0.49,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women,Athletic Footwear,19,101,1919.0,1017.07,0.53,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men,Apparel,29,105,3045.0,1400.7,0.46,Online
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women,Apparel,32,152,4864.0,2918.4,0.6,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men,Street Footwear,29,169,4901.0,2548.52,0.52,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men,Athletic Footwear,23,122,2806.0,1262.7,0.45,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women,Street Footwear,9,91,819.0,409.5,0.5,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women,Athletic Footwear,10,88,880.0,448.8,0.51,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men,Apparel,19,88,1672.0,836.0,0.5,Online
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women,Apparel,24,120,2880.0,1843.2,0.64,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men,Street Footwear,28,173,4844.0,2470.44,0.51,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men,Athletic Footwear,19,100,1900.0,950.0,0.5,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women,Street Footwear,19,87,1653.0,809.97,0.49,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women,Athletic Footwear,19,72,1368.0,752.4,0.55,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men,Apparel,29,83,2407.0,1203.5,0.5,Online
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women,Apparel,32,104,3328.0,2063.36,0.62,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Street Footwear,29,149,4321.0,2160.5,0.5,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Athletic Footwear,20,108,2160.0,993.6,0.46,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Street Footwear,19,93,1767.0,848.16,0.48,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Athletic Footwear,19,113,2147.0,1094.97,0.51,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Apparel,39,91,3549.0,1739.01,0.49,Online
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Apparel,43,113,4859.0,3158.35,0.65,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Street Footwear,39,203,7917.0,4354.35,0.55,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Athletic Footwear,28,145,4060.0,1989.4,0.49,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Street Footwear,29,113,3277.0,1540.19,0.47,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Athletic Footwear,27,112,3024.0,1542.24,0.51,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Apparel,38,112,4256.0,2128.0,0.5,Online
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Apparel,42,125,5250.0,3202.5,0.61,Online
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women,Athletic Footwear,16,93,1488.0,624.96,0.42,Outlet
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Men,Apparel,28,120,3360.0,1411.2,0.42,Outlet
West Gear,1185732,2021-02-11,West,Utah,Salt Lake City,Women,Apparel,18,149,2682.0,1475.1,0.55,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men,Street Footwear,20,228,4560.0,1960.8,0.43,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men,Athletic Footwear,22,105,2310.0,924.0,0.4,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women,Street Footwear,16,140,2240.0,873.6,0.39,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women,Athletic Footwear,20,75,1500.0,630.0,0.42,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Men,Apparel,28,90,2520.0,1008.0,0.4,Outlet
West Gear,1185732,2021-03-10,West,Utah,Salt Lake City,Women,Apparel,21,140,2940.0,1675.8,0.57,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men,Street Footwear,20,194,3880.0,1784.8,0.46,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men,Athletic Footwear,20,111,2220.0,821.4,0.37,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women,Street Footwear,10,107,1070.0,438.7,0.41,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women,Athletic Footwear,14,75,1050.0,472.5,0.45,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Men,Apparel,24,88,2112.0,823.68,0.39,Outlet
West Gear,1185732,2021-04-11,West,Utah,Salt Lake City,Women,Apparel,20,136,2720.0,1414.4,0.52,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men,Street Footwear,27,228,6156.0,2647.08,0.43,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men,Athletic Footwear,22,128,2816.0,1182.72,0.42,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women,Street Footwear,19,109,2071.0,786.98,0.38,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women,Athletic Footwear,19,94,1786.0,767.98,0.43,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Men,Apparel,29,90,2610.0,1096.2,0.42,Outlet
West Gear,1185732,2021-05-12,West,Utah,Salt Lake City,Women,Apparel,32,128,4096.0,2334.72,0.57,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men,Street Footwear,21,208,4368.0,1878.24,0.43,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men,Athletic Footwear,18,132,2376.0,950.4,0.4,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women,Street Footwear,13,128,1664.0,615.68,0.37,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women,Athletic Footwear,13,132,1716.0,737.88,0.43,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Men,Apparel,24,132,3168.0,1172.16,0.37,Outlet
West Gear,1185732,2021-06-11,West,Utah,Salt Lake City,Women,Apparel,32,190,6080.0,3283.2,0.54,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men,Street Footwear,28,248,6944.0,2985.92,0.43,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men,Athletic Footwear,20,182,3640.0,1419.6,0.39,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women,Street Footwear,19,157,2983.0,1163.37,0.39,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women,Athletic Footwear,16,128,2048.0,962.56,0.47,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Men,Apparel,28,140,3920.0,1489.6,0.38,Outlet
West Gear,1185732,2021-07-10,West,Utah,Salt Lake City,Women,Apparel,32,204,6528.0,3590.4,0.55,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men,Street Footwear,27,248,6696.0,3147.12,0.47,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men,Athletic Footwear,28,179,5012.0,2105.04,0.42,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women,Street Footwear,23,158,3634.0,1489.94,0.41,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women,Athletic Footwear,14,124,1736.0,815.92,0.47,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Men,Apparel,23,109,2507.0,977.73,0.39,Outlet
West Gear,1185732,2021-08-11,West,Utah,Salt Lake City,Women,Apparel,27,184,4968.0,2831.76,0.57,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men,Street Footwear,23,228,5244.0,2359.8,0.45,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men,Athletic Footwear,19,158,3002.0,1140.76,0.38,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women,Street Footwear,7,105,735.0,308.7,0.42,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women,Athletic Footwear,7,111,777.0,357.42,0.46,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Men,Apparel,16,114,1824.0,747.84,0.41,Outlet
West Gear,1185732,2021-09-12,West,Utah,Salt Lake City,Women,Apparel,18,132,2376.0,1354.32,0.57,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men,Street Footwear,24,201,4824.0,2267.28,0.47,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men,Athletic Footwear,14,132,1848.0,739.2,0.4,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women,Street Footwear,13,90,1170.0,479.7,0.41,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women,Athletic Footwear,13,94,1222.0,562.12,0.46,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Men,Apparel,20,85,1700.0,663.0,0.39,Outlet
West Gear,1185732,2021-10-11,West,Utah,Salt Lake City,Women,Apparel,25,140,3500.0,1890.0,0.54,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Street Footwear,22,165,3630.0,1560.9,0.43,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Athletic Footwear,14,136,1904.0,742.56,0.39,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Street Footwear,14,107,1498.0,629.16,0.42,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Athletic Footwear,15,124,1860.0,781.2,0.42,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Men,Apparel,28,123,3444.0,1308.72,0.38,Outlet
West Gear,1185732,2021-11-11,West,Utah,Salt Lake City,Women,Apparel,35,158,5530.0,3041.5,0.55,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Street Footwear,29,231,6699.0,3081.54,0.46,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Athletic Footwear,22,170,3740.0,1570.8,0.42,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Street Footwear,20,153,3060.0,1132.2,0.37,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Athletic Footwear,22,136,2992.0,1256.64,0.42,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Men,Apparel,27,124,3348.0,1372.68,0.41,Outlet
West Gear,1185732,2021-12-10,West,Utah,Salt Lake City,Women,Apparel,29,170,4930.0,2563.6,0.52,Outlet
Amazon,1185732,2021-01-24,West,Alaska,Anchorage,Women,Apparel,55,300,165000.0,49500.0,0.3,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men,Street Footwear,55,575,316250.0,110687.5,0.35,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men,Athletic Footwear,55,225,123750.0,43312.5,0.35,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women,Street Footwear,45,275,123750.0,30937.5,0.25,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women,Athletic Footwear,50,175,87500.0,21875.0,0.25,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men,Apparel,65,250,162500.0,40625.0,0.25,Outlet
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women,Apparel,55,350,192500.0,57750.0,0.3,Outlet
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men,Street Footwear,55,545,299750.0,104912.5,0.35,Outlet
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men,Athletic Footwear,55,250,137500.0,48125.0,0.35,Outlet
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women,Street Footwear,45,275,123750.0,30937.5,0.25,Outlet
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women,Athletic Footwear,50,125,62500.0,15625.0,0.25,Outlet
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men,Apparel,65,175,113750.0,28437.5,0.25,Outlet
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women,Apparel,55,275,151250.0,45375.0,0.3,Outlet
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men,Street Footwear,55,525,288750.0,101062.5,0.35,Outlet
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men,Athletic Footwear,55,225,123750.0,43312.5,0.35,Outlet
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Women,Street Footwear,45,225,101250.0,25312.5,0.25,Outlet
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Women,Athletic Footwear,50,150,75000.0,18750.0,0.25,Outlet
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men,Apparel,60,150,90000.0,22500.0,0.25,Outlet
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Women,Apparel,50,300,150000.0,45000.0,0.3,Outlet
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men,Street Footwear,65,570,370500.0,129675.0,0.35,Outlet
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men,Athletic Footwear,60,275,165000.0,57750.0,0.35,Outlet
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women,Street Footwear,55,300,165000.0,41250.0,0.25,Outlet
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women,Athletic Footwear,55,250,137500.0,34375.0,0.25,Outlet
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men,Apparel,65,275,178750.0,44687.5,0.25,Outlet
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women,Apparel,70,400,280000.0,84000.0,0.3,Outlet
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Men,Street Footwear,65,650,422500.0,147875.0,0.35,Outlet
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Men,Athletic Footwear,60,400,240000.0,84000.0,0.35,Outlet
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Women,Street Footwear,55,325,178750.0,44687.5,0.25,Outlet
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Women,Athletic Footwear,55,300,165000.0,41250.0,0.25,Outlet
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Men,Apparel,65,300,195000.0,48750.0,0.25,Outlet
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Women,Apparel,70,450,315000.0,94500.0,0.3,Outlet
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men,Street Footwear,65,675,438750.0,153562.5,0.35,Outlet
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men,Athletic Footwear,60,425,255000.0,89250.0,0.35,Outlet
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women,Street Footwear,55,350,192500.0,48125.0,0.25,Outlet
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women,Athletic Footwear,55,300,165000.0,41250.0,0.25,Outlet
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men,Apparel,65,325,211250.0,52812.5,0.25,Outlet
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women,Apparel,70,500,350000.0,105000.0,0.3,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men,Street Footwear,65,650,422500.0,147875.0,0.35,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men,Athletic Footwear,60,425,255000.0,89250.0,0.35,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women,Street Footwear,55,350,192500.0,48125.0,0.25,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women,Athletic Footwear,55,250,137500.0,34375.0,0.25,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men,Apparel,65,225,146250.0,36562.5,0.25,Outlet
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women,Apparel,70,400,280000.0,84000.0,0.3,Outlet
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men,Street Footwear,65,525,341250.0,119437.5,0.35,Outlet
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men,Athletic Footwear,60,325,195000.0,68250.0,0.35,Outlet
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women,Street Footwear,55,225,123750.0,30937.5,0.25,Outlet
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women,Athletic Footwear,55,200,110000.0,27500.0,0.25,Outlet
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men,Apparel,65,200,130000.0,32500.0,0.25,Outlet
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women,Apparel,70,300,210000.0,63000.0,0.3,Outlet
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men,Street Footwear,70,450,315000.0,110250.0,0.35,Outlet
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men,Athletic Footwear,65,275,178750.0,62562.5,0.35,Outlet
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women,Street Footwear,65,175,113750.0,28437.5,0.25,Outlet
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women,Athletic Footwear,65,150,97500.0,24375.0,0.25,Outlet
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men,Apparel,75,150,112500.0,28125.0,0.25,Outlet
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women,Apparel,80,275,220000.0,66000.0,0.3,Outlet
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men,Street Footwear,75,425,318750.0,111562.5,0.35,Outlet
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men,Athletic Footwear,65,300,195000.0,68250.0,0.35,Outlet
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women,Street Footwear,65,320,208000.0,52000.0,0.25,Outlet
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women,Athletic Footwear,65,300,195000.0,48750.0,0.25,Outlet
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men,Apparel,75,275,206250.0,51562.5,0.25,Outlet
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women,Apparel,80,375,300000.0,90000.0,0.3,Outlet
Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men,Street Footwear,75,600,450000.0,157500.0,0.35,Outlet
Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men,Athletic Footwear,65,400,260000.0,91000.0,0.35,Outlet
Amazon,1185732,2021-01-24,West,Alaska,Anchorage,Women,Apparel,52,84,4368.0,1790.88,0.41,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men,Street Footwear,51,173,8823.0,4146.81,0.47,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men,Athletic Footwear,53,65,3445.0,1653.6,0.48,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women,Street Footwear,43,77,3311.0,1225.07,0.37,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women,Athletic Footwear,49,46,2254.0,879.06,0.39,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men,Apparel,60,75,4500.0,1710.0,0.38,Online
Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Women,Apparel,52,102,5304.0,2333.76,0.44,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men,Street Footwear,53,153,8109.0,3973.41,0.49,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men,Athletic Footwear,52,65,3380.0,1690.0,0.5,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women,Street Footwear,41,69,2829.0,1046.73,0.37,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women,Athletic Footwear,49,36,1764.0,670.32,0.38,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men,Apparel,64,53,3392.0,1322.88,0.39,Online
Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women,Apparel,53,72,3816.0,1526.4,0.4,Online
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men,Street Footwear,54,131,7074.0,3254.04,0.46,Online
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men,Athletic Footwear,50,61,3050.0,1525.0,0.5,Online
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Women,Street Footwear,44,61,2684.0,1073.6,0.4,Online
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Women,Athletic Footwear,47,44,2068.0,765.16,0.37,Online
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Men,Apparel,56,41,2296.0,849.52,0.37,Online
Amazon,1185732,2021-04-21,West,Alaska,Anchorage,Women,Apparel,49,84,4116.0,1811.04,0.44,Online
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men,Street Footwear,59,160,9440.0,4720.0,0.5,Online
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men,Athletic Footwear,56,72,4032.0,1814.4,0.45,Online
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women,Street Footwear,53,84,4452.0,1780.8,0.4,Online
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women,Athletic Footwear,51,63,3213.0,1220.94,0.38,Online
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men,Apparel,62,69,4278.0,1625.64,0.38,Online
Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Women,Apparel,67,100,6700.0,2747.0,0.41,Online
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Men,Street Footwear,59,189,11151.0,5129.46,0.46,Online
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Men,Athletic Footwear,55,112,6160.0,3080.0,0.5,Online
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Women,Street Footwear,53,81,4293.0,1545.48,0.36,Online
